Iteration,Total Error,Output o1,Output o2
2601,0.00024049847146792607,0.031931534768435715,0.8200687432669255
2602,0.0002403712108050025,0.031925731457881155,0.8200687142407783
2603,0.00024024406135471149,0.03191993168437135,0.8200686852379777
2604,0.00024011702297817373,0.03191413544437737,0.8200686562584977
2605,0.00023999009553673652,0.0319083427343752,0.8200686273023118
2606,0.00023986327889197415,0.03190255355084573,0.8200685983693938
2607,0.00023973657290568597,0.03189676789027472,0.8200685694597177
2608,0.00023960997743989584,0.031890985749152764,0.8200685405732568
2609,0.0002394834923568537,0.03188520712397537,0.8200685117099854
2610,0.00023935711751903277,0.03187943201124287,0.8200684828698769
2611,0.00023923085278913057,0.03187366040746043,0.8200684540529055
2612,0.00023910469803006842,0.031867892309138106,0.8200684252590453
2613,0.0002389786531049887,0.03186212771279067,0.8200683964882698
2614,0.00023885271787725884,0.03185636661493784,0.8200683677405533
2615,0.00023872689221046648,0.031850609012104056,0.8200683390158696
2616,0.00023860117596842154,0.03184485490081859,0.8200683103141929
2617,0.00023847556901515488,0.0318391042776155,0.8200682816354972
2618,0.00023835007121491837,0.03183335713903364,0.8200682529797565
2619,0.0002382246824321838,0.03182761348161662,0.8200682243469452
2620,0.00023809940253164322,0.03182187330191284,0.8200681957370369
2621,0.00023797423137820778,0.031816136596475454,0.8200681671500065
2622,0.00023784916883700668,0.03181040336186231,0.8200681385858277
2623,0.00023772421477338945,0.031804673594636096,0.8200681100444749
2624,0.00023759936905292227,0.031798947291364156,0.8200680815259224
2625,0.00023747463154138968,0.0317932244486186,0.8200680530301444
2626,0.00023735000210479244,0.031787505062976215,0.8200680245571154
2627,0.0002372254806093496,0.031781789131018555,0.8200679961068096
2628,0.0002371010669214952,0.03177607664933182,0.8200679676792014
2629,0.00023697676090787993,0.03177036761450693,0.8200679392742652
2630,0.00023685256243536915,0.03176466202313947,0.8200679108919757
2631,0.00023672847137104453,0.03175895987182974,0.820067882532307
2632,0.00023660448758220073,0.03175326115718263,0.8200678541952341
2633,0.00023648061093634837,0.0317475658758078,0.8200678258807309
2634,0.00023635684130120994,0.031741874024319446,0.8200677975887725
2635,0.0002362331785447232,0.031736185599336504,0.820067769319333
2636,0.00023610962253503703,0.03173050059748247,0.8200677410723876
2637,0.00023598617314051312,0.03172481901538547,0.8200677128479105
2638,0.00023586283022972689,0.03171914084967834,0.8200676846458766
2639,0.00023573959367146342,0.031713466096998426,0.8200676564662606
2640,0.000235616463334719,0.031707794753987675,0.8200676283090371
2641,0.0002354934390887026,0.031702126817292724,0.820067600174181
2642,0.00023537052080283143,0.03169646228356469,0.820067572061667
2643,0.00023524770834673436,0.031690801149459345,0.8200675439714701
2644,0.00023512500159024905,0.03168514341163701,0.8200675159035651
2645,0.0002350024004034212,0.0316794890667625,0.8200674878579267
2646,0.00023487990465650692,0.03167383811150529,0.8200674598345301
2647,0.00023475751421996992,0.03166819054253933,0.8200674318333502
2648,0.00023463522896448135,0.03166254635654313,0.8200674038543618
2649,0.00023451304876092075,0.03165690555019974,0.8200673758975399
2650,0.00023439097348037399,0.03165126812019672,0.8200673479628597
2651,0.00023426900299413362,0.03164563406322613,0.8200673200502964
2652,0.0002341471371736988,0.03164000337598458,0.8200672921598247
2653,0.00023402537589077414,0.03163437605517312,0.82006726429142
2654,0.00023390371901726986,0.03162875209749735,0.8200672364450573
2655,0.00023378216642530152,0.03162313149966732,0.820067208620712
2656,0.00023366071798718737,0.031617514258397504,0.8200671808183592
2657,0.0002335393735754537,0.031611900370407,0.8200671530379741
2658,0.0002334181330628267,0.0316062898324192,0.8200671252795321
2659,0.00023329699632223774,0.03160068264116201,0.8200670975430083
2660,0.000233175963226821,0.031595078793367794,0.8200670698283781
2661,0.00023305503364991342,0.03158947828577335,0.8200670421356171
2662,0.00023293420746505378,0.03158388111511988,0.8200670144647003
2663,0.0002328134845459828,0.03157828727815303,0.8200669868156034
2664,0.00023269286476664265,0.03157269677162286,0.8200669591883019
2665,0.00023257234800117544,0.031567109592283774,0.820066931582771
2666,0.00023245193412392684,0.03156152573689472,0.8200669039989865
2667,0.00023233162300943878,0.031555945202218855,0.8200668764369238
2668,0.00023221141453245623,0.031550367985023864,0.8200668488965583
2669,0.00023209130856792102,0.03154479408208169,0.8200668213778661
2670,0.0002319713049909767,0.03153922349016877,0.8200667938808222
2671,0.00023185140367696315,0.0315336562060658,0.8200667664054027
2672,0.00023173160450141913,0.031528092226557836,0.8200667389515831
2673,0.00023161190734008255,0.03152253154843437,0.8200667115193393
2674,0.00023149231206888674,0.03151697416848911,0.8200666841086469
2675,0.00023137281856396401,0.031511420083520196,0.8200666567194816
2676,0.00023125342670164115,0.03150586929032999,0.8200666293518193
2677,0.00023113413635844347,0.03150032178572526,0.820066602005636
2678,0.00023101494741109048,0.031494777566517015,0.8200665746809072
2679,0.00023089585973649896,0.031489236629520634,0.8200665473776091
2680,0.00023077687321177914,0.031483698971555715,0.8200665200957175
2681,0.00023065798771423708,0.03147816458944619,0.8200664928352084
2682,0.0002305392031213728,0.031472633480020246,0.8200664655960577
2683,0.00023042051931088055,0.031467105640110356,0.8200664383782414
2684,0.00023030193616064749,0.03146158106655322,0.8200664111817358
2685,0.00023018345354875564,0.03145605975618986,0.8200663840065167
2686,0.0002300650713534779,0.031450541705865476,0.8200663568525604
2687,0.00022994678945328144,0.03144502691242957,0.8200663297198426
2688,0.00022982860772682384,0.03143951537273581,0.8200663026083401
2689,0.0002297105260529557,0.03143400708364214,0.8200662755180286
2690,0.00022959254431071912,0.031428502042010746,0.8200662484488845
2691,0.0002294746623793459,0.03142300024470795,0.820066221400884
2692,0.00022935688013825942,0.03141750168860433,0.8200661943740034
2693,0.00022923919746707357,0.03141200637057467,0.8200661673682191
2694,0.00022912161424559115,0.031406514287497904,0.8200661403835073
2695,0.00022900413035380503,0.031401025436257175,0.8200661134198444
2696,0.00022888674567189704,0.03139553981373979,0.8200660864772068
2697,0.00022876946008023837,0.03139005741683726,0.820066059555571
2698,0.0002286522734593877,0.0313845782424452,0.8200660326549131
2699,0.0002285351856900925,0.03137910228746343,0.82006600577521
2700,0.00022841819665328755,0.03137362954879589,0.8200659789164382
2701,0.00022830130623009457,0.031368160023350654,0.8200659520785739
2702,0.00022818451430182306,0.03136269370803996,0.820065925261594
2703,0.00022806782074996857,0.03135723059978014,0.8200658984654751
2704,0.00022795122545621275,0.031351770695491665,0.8200658716901936
2705,0.0002278347283024235,0.03134631399209911,0.8200658449357261
2706,0.00022771832917065416,0.03134086048653117,0.8200658182020497
2707,0.00022760202794314268,0.0313354101757206,0.8200657914891406
2708,0.00022748582450231184,0.03132996305660426,0.8200657647969761
2709,0.0002273697187307702,0.03132451912612315,0.8200657381255325
2710,0.00022725371051130893,0.03131907838122228,0.8200657114747868
2711,0.0002271377997269032,0.031313640818850755,0.8200656848447159
2712,0.0002270219862607108,0.031308206435961695,0.8200656582352965
2713,0.00022690626999607546,0.03130277522951242,0.8200656316465055
2714,0.00022679065081651937,0.031297347196464105,0.8200656050783199
2715,0.00022667512860575007,0.031291922333782106,0.8200655785307167
2716,0.00022655970324765522,0.03128650063843574,0.8200655520036728
2717,0.00022644437462630618,0.03128108210739843,0.8200655254971653
2718,0.00022632914262595314,0.03127566673764754,0.820065499011171
2719,0.00022621400713102838,0.031270254526164484,0.8200654725456671
2720,0.0002260989680261449,0.031264845469934695,0.8200654461006307
2721,0.00022598402519609508,0.031259439565947574,0.8200654196760392
2722,0.0002258691785258519,0.03125403681119655,0.8200653932718691
2723,0.00022575442790056786,0.03124863720267905,0.8200653668880983
2724,0.00022563977320557346,0.03124324073739641,0.8200653405247035
2725,0.00022552521432637947,0.031237847412354032,0.8200653141816621
2726,0.00022541075114867448,0.031232457224561236,0.8200652878589513
2727,0.00022529638355832482,0.031227070171031296,0.8200652615565485
2728,0.00022518211144137475,0.031221686248781445,0.8200652352744311
2729,0.00022506793468404624,0.031216305454832876,0.8200652090125762
2730,0.00022495385317273823,0.031210927786210728,0.8200651827709613
2731,0.00022483986679402686,0.031205553239944072,0.820065156549564
2732,0.0002247259754346633,0.031200181813065872,0.8200651303483615
2733,0.00022461217898157615,0.03119481350261305,0.8200651041673314
2734,0.000224498477321869,0.03118944830562642,0.8200650780064509
2735,0.00022438487034282176,0.031184086219150753,0.8200650518656979
2736,0.00022427135793188802,0.031178727240234638,0.8200650257450498
2737,0.00022415793997669636,0.031173371365930597,0.8200649996444842
2738,0.00022404461636505094,0.03116801859329507,0.8200649735639789
2739,0.0002239313869849295,0.031162668919388372,0.8200649475035112
2740,0.00022381825172448222,0.03115732234127463,0.8200649214630588
2741,0.0002237052104720336,0.031151978856021886,0.8200648954425995
2742,0.00022359226311608117,0.031146638460702033,0.8200648694421112
2743,0.0002234794095452958,0.031141301152390857,0.8200648434615715
2744,0.00022336664964851946,0.031135966928167932,0.820064817500958
2745,0.00022325398331476747,0.031130635785116725,0.8200647915602487
2746,0.0002231414104332256,0.031125307720324492,0.8200647656394215
2747,0.00022302893089325192,0.031119982730882352,0.8200647397384543
2748,0.00022291654458437516,0.031114660813885232,0.8200647138573247
2749,0.00022280425139629506,0.03110934196643188,0.8200646879960108
2750,0.0002226920512188812,0.031104026185624842,0.8200646621544908
2751,0.00022257994394217417,0.031098713468570495,0.8200646363327422
2752,0.00022246792945638367,0.03109340381237899,0.8200646105307434
2753,0.00022235600765188861,0.031088097214164247,0.8200645847484722
2754,0.00022224417841923785,0.031082793671044037,0.8200645589859067
2755,0.00022213244164914875,0.031077493180139856,0.820064533243025
2756,0.00022202079723250602,0.031072195738576953,0.8200645075198054
2757,0.00022190924506036488,0.031066901343484426,0.8200644818162259
2758,0.000221797785023946,0.031061609991995042,0.8200644561322648
2759,0.00022168641701463896,0.031056321681245374,0.8200644304679001
2760,0.00022157514092399963,0.031051036408375705,0.8200644048231102
2761,0.00022146395664375217,0.031045754170530113,0.8200643791978732
2762,0.00022135286406578544,0.03104047496485633,0.8200643535921677
2763,0.0002212418630821554,0.031035198788505865,0.8200643280059716
2764,0.00022113095358508526,0.03102992563863399,0.8200643024392635
2765,0.00022102013546696137,0.031024655512399597,0.8200642768920218
2766,0.00022090940862033707,0.031019388406965352,0.8200642513642249
2767,0.00022079877293793037,0.03101412431949761,0.820064225855851
2768,0.00022068822831262298,0.03100886324716639,0.820064200366879
2769,0.00022057777463746302,0.031003605187145476,0.8200641748972869
2770,0.0002204674118056606,0.030998350136612254,0.8200641494470535
2771,0.00022035713971059026,0.030993098092747827,0.8200641240161572
2772,0.00022024695824579045,0.030987849052736972,0.820064098604577
2773,0.00022013686730496229,0.03098260301376813,0.8200640732122907
2774,0.00022002686678196967,0.030977359973033386,0.8200640478392777
2775,0.00021991695657083948,0.03097211992772851,0.8200640224855162
2776,0.00021980713656575976,0.03096688287505287,0.8200639971509851
2777,0.00021969740666108147,0.03096164881220952,0.8200639718356629
2778,0.00021958776675131688,0.03095641773640514,0.8200639465395285
2779,0.00021947821673113922,0.03095118964485003,0.8200639212625608
2780,0.00021936875649538332,0.030945964534758126,0.8200638960047383
2781,0.00021925938593904366,0.030940742403346943,0.8200638707660398
2782,0.00021915010495727533,0.030935523247837632,0.8200638455464445
2783,0.00021904091344539462,0.03093030706545498,0.820063820345931
2784,0.00021893181129887618,0.030925093853427312,0.8200637951644782
2785,0.00021882279841335534,0.030919883608986627,0.8200637700020652
2786,0.00021871387468462537,0.03091467632936842,0.8200637448586708
2787,0.00021860504000863906,0.030909472011811826,0.820063719734274
2788,0.00021849629428150763,0.030904270653559537,0.8200636946288541
2789,0.00021838763739950073,0.030899072251857816,0.8200636695423896
2790,0.0002182790692590461,0.03089387680395651,0.8200636444748602
2791,0.00021817058975672808,0.030888684307108966,0.8200636194262445
2792,0.00021806219878928962,0.030883494758572147,0.8200635943965218
2793,0.00021795389625363102,0.03087830815560656,0.8200635693856712
2794,0.0002178456820468066,0.03087312449547614,0.8200635443936719
2795,0.0002177375560660308,0.030867943775448516,0.8200635194205033
2796,0.0002176295182086723,0.030862765992794763,0.8200634944661443
2797,0.00021752156837225595,0.030857591144789483,0.8200634695305744
2798,0.00021741370645446214,0.030852419228710792,0.8200634446137728
2799,0.00021730593235312664,0.030847250241840322,0.8200634197157187
2800,0.00021719824596624034,0.030842084181463225,0.8200633948363918
2801,0.00021709064719194868,0.030836921044868123,0.8200633699757711
2802,0.00021698313592855196,0.030831760829347174,0.8200633451338362
2803,0.00021687571207450388,0.030826603532195965,0.8200633203105663
2804,0.00021676837552841237,0.030821449150713606,0.820063295505941
2805,0.00021666112618903935,0.030816297682202686,0.8200632707199399
2806,0.00021655396395529885,0.030811149123969216,0.8200632459525424
2807,0.00021644688872625963,0.030806003473322754,0.820063221203728
2808,0.00021633990040114182,0.03080086072757625,0.8200631964734763
2809,0.00021623299887931844,0.030795720884046127,0.8200631717617667
2810,0.0002161261840603147,0.030790583940052265,0.8200631470685791
2811,0.00021601945584380684,0.030785449892917954,0.820063122393893
2812,0.0002159128141296246,0.030780318739969986,0.820063097737688
2813,0.00021580625881774648,0.03077519047853849,0.8200630730999439
2814,0.00021569978980830407,0.030770065105957107,0.8200630484806403
2815,0.0002155934070015786,0.03076494261956285,0.8200630238797572
2816,0.00021548711029800195,0.03075982301669614,0.820062999297274
2817,0.000215380899598157,0.03075470629470087,0.820062974733171
2818,0.0002152747748027747,0.03074959245092424,0.8200629501874275
2819,0.00021516873581273752,0.030744481482716933,0.8200629256600236
2820,0.00021506278252907596,0.030739373387432958,0.820062901150939
2821,0.00021495691485296992,0.030734268162429742,0.820062876660154
2822,0.0002148511326857482,0.03072916580506809,0.8200628521876483
2823,0.00021474543592888844,0.030724066312712194,0.8200628277334017
2824,0.00021463982448401608,0.030718969682729604,0.8200628032973944
2825,0.00021453429825290377,0.030713875912491195,0.8200627788796064
2826,0.00021442885713747378,0.030708784999371287,0.8200627544800176
2827,0.0002143235010397937,0.03070369694074747,0.8200627300986082
2828,0.00021421822986207972,0.03069861173400073,0.8200627057353583
2829,0.00021411304350669373,0.030693529376515358,0.820062681390248
2830,0.00021400794187614454,0.03068844986567899,0.8200626570632573
2831,0.00021390292487308778,0.030683373198882622,0.8200626327543665
2832,0.00021379799240032508,0.030678299373520575,0.8200626084635557
2833,0.00021369314436080338,0.030673228386990454,0.8200625841908051
2834,0.00021358838065761504,0.030668160236693196,0.8200625599360953
2835,0.00021348370119399777,0.03066309492003304,0.8200625356994061
2836,0.00021337910587333455,0.030658032434417552,0.8200625114807183
2837,0.0002132745945991532,0.03065297277725759,0.8200624872800117
2838,0.00021317016727512503,0.030647915945967278,0.8200624630972669
2839,0.00021306582380506585,0.030642861937964037,0.8200624389324643
2840,0.00021296156409293605,0.0306378107506686,0.8200624147855844
2841,0.0002128573880428392,0.030632762381504964,0.8200623906566075
2842,0.00021275329555902188,0.030627716827900376,0.8200623665455139
2843,0.00021264928654587365,0.030622674087285345,0.8200623424522845
2844,0.00021254536090792772,0.030617634157093683,0.8200623183768992
2845,0.0002124415185498592,0.03061259703476242,0.8200622943193392
2846,0.00021233775937648576,0.030607562717731854,0.8200622702795847
2847,0.00021223408329276703,0.030602531203445534,0.8200622462576163
2848,0.00021213049020380449,0.030597502489350233,0.8200622222534147
2849,0.000212026980014841,0.030592476572895967,0.8200621982669604
2850,0.000211923552631261,0.03058745345153599,0.8200621742982342
2851,0.00021182020795858862,0.030582433122726724,0.8200621503472167
2852,0.00021171694590249048,0.03057741558392789,0.8200621264138888
2853,0.00021161376636877354,0.030572400832602417,0.8200621024982311
2854,0.000211510669263383,0.030567388866216346,0.8200620786002244
2855,0.00021140765449240614,0.030562379682239033,0.8200620547198493
2856,0.0002113047219620694,0.030557373278143,0.8200620308570868
2857,0.0002112018715787379,0.03055236965140392,0.8200620070119178
2858,0.00021109910324891638,0.03054736879950068,0.8200619831843231
2859,0.00021099641687924905,0.030542370719915377,0.8200619593742835
2860,0.00021089381237651786,0.030537375410133235,0.8200619355817801
2861,0.00021079128964764443,0.030532382867642722,0.8200619118067938
2862,0.00021068884859968659,0.030527393089935368,0.8200618880493054
2863,0.00021058648913984199,0.030522406074505966,0.8200618643092961
2864,0.00021048421117544506,0.030517421818852412,0.8200618405867467
2865,0.0002103820146139677,0.030512440320475762,0.8200618168816387
2866,0.00021027989936301918,0.03050746157688024,0.8200617931939526
2867,0.00021017786533034566,0.030502485585573204,0.8200617695236697
2868,0.00021007591242382933,0.030497512344065104,0.8200617458707713
2869,0.00020997404055148936,0.030492541849869572,0.8200617222352384
2870,0.0002098722496214812,0.030487574100503363,0.8200616986170522
2871,0.00020977053954209583,0.030482609093486338,0.820061675016194
2872,0.00020966891022176044,0.030477646826341492,0.8200616514326449
2873,0.0002095673615690367,0.030472687296594896,0.8200616278663861
2874,0.00020946589349262208,0.03046773050177576,0.820061604317399
2875,0.00020936450590134875,0.030462776439416386,0.8200615807856647
2876,0.00020926319870418416,0.03045782510705219,0.8200615572711648
2877,0.0002091619718102288,0.03045287650222163,0.8200615337738805
2878,0.00020906082512871888,0.030447930622466306,0.8200615102937933
2879,0.00020895975856902342,0.030442987465330862,0.8200614868308841
2880,0.00020885877204064623,0.030438047028363065,0.820061463385135
2881,0.00020875786545322274,0.03043310930911366,0.8200614399565271
2882,0.0002086570387165237,0.030428174305136585,0.8200614165450419
2883,0.00020855629174045166,0.030423242013988747,0.820061393150661
2884,0.0002084556244350416,0.030418312433230135,0.8200613697733657
2885,0.00020835503671046195,0.030413385560423802,0.8200613464131378
2886,0.00020825452847701275,0.030408461393135845,0.8200613230699587
2887,0.0002081540996451259,0.030403539928935384,0.8200612997438101
2888,0.00020805375012536542,0.030398621165394598,0.8200612764346736
2889,0.00020795347982842643,0.030393705100088677,0.8200612531425306
2890,0.00020785328866513626,0.030388791730595888,0.8200612298673634
2891,0.00020775317654645226,0.03038388105449746,0.8200612066091529
2892,0.00020765314338346287,0.03037897306937767,0.8200611833678815
2893,0.00020755318908738686,0.030374067772823792,0.8200611601435304
2894,0.0002074533135695742,0.030369165162426145,0.8200611369360817
2895,0.0002073535167415042,0.03036426523577802,0.8200611137455172
2896,0.00020725379851478608,0.03035936799047571,0.8200610905718184
2897,0.00020715415880115902,0.03035447342411852,0.8200610674149675
2898,0.00020705459751249052,0.030349581534308695,0.8200610442749462
2899,0.00020695511456077912,0.030344692318651542,0.8200610211517364
2900,0.00020685570985815033,0.030339805774755268,0.8200609980453201
2901,0.00020675638331686002,0.030334921900231137,0.8200609749556791
2902,0.00020665713484929073,0.03033004069269329,0.8200609518827954
2903,0.00020655796436795516,0.030325162149758937,0.8200609288266509
2904,0.00020645887178549264,0.030320286269048164,0.8200609057872279
2905,0.0002063598570146698,0.03031541304818402,0.8200608827645084
2906,0.0002062609199683827,0.03031054248479257,0.820060859758474
2907,0.00020616206055965364,0.03030567457650279,0.8200608367691072
2908,0.000206063278701631,0.030300809320946556,0.8200608137963901
2909,0.00020596457430759117,0.030295946715758724,0.8200607908403046
2910,0.0002058659472909375,0.030291086758577113,0.8200607679008329
2911,0.00020576739756519863,0.030286229447042397,0.8200607449779576
2912,0.0002056689250440296,0.030281374778798217,0.8200607220716601
2913,0.00020557052964121226,0.03027652275149115,0.8200606991819236
2914,0.00020547221127065337,0.030271673362770667,0.8200606763087295
2915,0.00020537396984638442,0.03026682661028909,0.8200606534520604
2916,0.00020527580528256382,0.030261982491701755,0.8200606306118988
2917,0.00020517771749347397,0.030257141004666827,0.8200606077882266
2918,0.0002050797063935219,0.030252302146845374,0.8200605849810264
2919,0.0002049817718972399,0.03024746591590138,0.8200605621902807
2920,0.00020488391391928413,0.0302426323095017,0.8200605394159717
2921,0.0002047861323744349,0.03023780132531606,0.8200605166580817
2922,0.00020468842717759667,0.03023297296101709,0.8200604939165934
2923,0.00020459079824379736,0.030228147214280267,0.8200604711914892
2924,0.00020449324548818833,0.030223324082783963,0.8200604484827513
2925,0.00020439576882604432,0.030218503564209385,0.8200604257903626
2926,0.00020429836817276251,0.030213685656240604,0.8200604031143056
2927,0.0002042010434438639,0.030208870356564582,0.8200603804545624
2928,0.00020410379455499108,0.030204057662871073,0.8200603578111162
2929,0.00020400662142190963,0.030199247572852733,0.820060335183949
2930,0.0002039095239605068,0.030194440084205017,0.8200603125730441
2931,0.00020381250208679165,0.03018963519462622,0.8200602899783836
2932,0.00020371555571689628,0.030184832901817536,0.8200602673999503
2933,0.00020361868476707234,0.030180033203482892,0.820060244837727
2934,0.00020352188915369378,0.03017523609732908,0.8200602222916964
2935,0.00020342516879325566,0.030170441581065736,0.8200601997618412
2936,0.00020332852360237277,0.030165649652405237,0.8200601772481442
2937,0.00020323195349778258,0.030160860309062874,0.8200601547505881
2938,0.00020313545839634076,0.030156073548756657,0.8200601322691558
2939,0.00020303903821502475,0.030151289369207444,0.8200601098038302
2940,0.0002029426928709309,0.030146507768138864,0.8200600873545939
2941,0.00020284642228127564,0.03014172874327735,0.8200600649214301
2942,0.00020275022636339528,0.030136952292352123,0.8200600425043215
2943,0.00020265410503474542,0.030132178413095206,0.820060020103251
2944,0.00020255805821289995,0.03012740710324135,0.8200599977182018
2945,0.00020246208581555227,0.03012263836052813,0.8200599753491565
2946,0.0002023661877605151,0.03011787218269589,0.8200599529960984
2947,0.00020227036396571813,0.030113108567487695,0.8200599306590104
2948,0.00020217461434921032,0.030108347512649406,0.8200599083378756
2949,0.00020207893882915885,0.030103589015929667,0.820059886032677
2950,0.00020198333732384806,0.030098833075079823,0.8200598637433976
2951,0.00020188780975168014,0.03009407968785398,0.8200598414700206
2952,0.0002017923560311753,0.03008932885200904,0.8200598192125292
2953,0.00020169697608097013,0.030084580565304584,0.8200597969709065
2954,0.00020160166981981784,0.030079834825502916,0.8200597747451357
2955,0.0002015064371665903,0.030075091630369158,0.8200597525352
2956,0.00020141127804027424,0.030070350977671086,0.8200597303410825
2957,0.00020131619235997332,0.03006561286517922,0.8200597081627666
2958,0.00020122118004490752,0.030060877290666803,0.8200596860002354
2959,0.00020112624101441292,0.030056144251909802,0.8200596638534723
2960,0.00020103137518794005,0.03005141374668684,0.8200596417224607
2961,0.00020093658248505723,0.03004668577277934,0.8200596196071837
2962,0.0002008418628254464,0.030041960327971354,0.8200595975076248
2963,0.00020074721612890533,0.030037237410049662,0.8200595754237674
2964,0.00020065264231534642,0.03003251701680371,0.8200595533555949
2965,0.00020055814130479654,0.030027799146025644,0.8200595313030906
2966,0.00020046371301739882,0.030023083795510358,0.8200595092662382
2967,0.00020036935737340836,0.030018370963055326,0.8200594872450209
2968,0.0002002750742931959,0.03001366064646076,0.8200594652394222
2969,0.00020018086369724548,0.030008952843529536,0.8200594432494258
2970,0.0002000867255061555,0.030004247552067202,0.8200594212750151
2971,0.00019999265964063695,0.029999544769881935,0.8200593993161737
2972,0.00019989866602151493,0.029994844494784626,0.820059377372885
2973,0.00019980474456972704,0.02999014672458877,0.820059355445133
2974,0.00019971089520632468,0.029985451457110568,0.820059333532901
2975,0.00019961711785247113,0.029980758690168818,0.8200593116361727
2976,0.0001995234124294424,0.02997606842158499,0.8200592897549318
2977,0.00019942977885862768,0.02997138064918321,0.8200592678891621
2978,0.0001993362170615266,0.029966695370790185,0.8200592460388471
2979,0.0001992427269597525,0.029962012584235313,0.8200592242039705
2980,0.0001991493084750292,0.029957332287350584,0.8200592023845162
2981,0.00019905596152919295,0.02995265447797063,0.8200591805804681
2982,0.00019896268604419052,0.029947979153932675,0.8200591587918097
2983,0.00019886948194207954,0.029943306313076554,0.8200591370185251
2984,0.00019877634914503098,0.029938635953244808,0.8200591152605978
2985,0.0001986832875753235,0.02993396807228245,0.820059093518012
2986,0.00019859029715534805,0.029929302668037172,0.8200590717907514
2987,0.00019849737780760555,0.029924639738359255,0.8200590500788
2988,0.00019840452945470803,0.029919979281101617,0.8200590283821416
2989,0.00019831175201937487,0.029915321294119637,0.8200590067007604
2990,0.00019821904542443786,0.029910665775271413,0.8200589850346398
2991,0.00019812640959283786,0.029906012722417583,0.8200589633837645
2992,0.00019803384444762434,0.029901362133421355,0.8200589417481181
2993,0.00019794134991195684,0.029896714006148534,0.8200589201276846
2994,0.00019784892590910268,0.029892068338467442,0.8200588985224483
2995,0.0001977565723624396,0.029887425128249035,0.8200588769323932
2996,0.00019766428919545272,0.02988278437336679,0.8200588553575032
2997,0.00019757207633173637,0.029878146071696764,0.8200588337977627
2998,0.00019747993369499252,0.029873510221117554,0.8200588122531557
2999,0.00019738786120903173,0.029868876819510313,0.8200587907236662
3000,0.00019729585879777264,0.029864245864758776,0.8200587692092787
3001,0.00019720392638524018,0.02985961735474913,0.8200587477099772
3002,0.0001971120638955687,0.029854991287370212,0.8200587262257458
3003,0.00019702027125299883,0.029850367660513338,0.8200587047565692
3004,0.0001969285483818786,0.02984574647207237,0.8200586833024311
3005,0.0001968368952066621,0.029841127719943655,0.8200586618633163
3006,0.00019674531165191132,0.029836511402026117,0.8200586404392088
3007,0.0001966537976422952,0.029831897516221218,0.820058619030093
3008,0.00019656235310258697,0.029827286060432844,0.8200585976359532
3009,0.00019647097795766786,0.029822677032567472,0.820058576256774
3010,0.00019637967213252466,0.029818070430534076,0.8200585548925394
3011,0.00019628843555225003,0.029813466252244118,0.8200585335432342
3012,0.00019619726814204194,0.02980886449561156,0.8200585122088427
3013,0.0001961061698272045,0.029804265158552893,0.8200584908893492
3014,0.00019601514053314606,0.029799668238987054,0.8200584695847384
3015,0.00019592418018538093,0.029795073734835496,0.8200584482949945
3016,0.00019583328870952793,0.029790481644022156,0.8200584270201025
3017,0.00019574246603131087,0.02978589196447345,0.8200584057600464
3018,0.00019565171207655788,0.029781304694118285,0.8200583845148111
3019,0.0001955610267712018,0.029776719830888032,0.820058363284381
3020,0.0001954704100412786,0.02977213737271649,0.8200583420687408
3021,0.0001953798618129293,0.029767557317539994,0.820058320867875
3022,0.0001952893820123989,0.02976297966329732,0.8200582996817687
3023,0.0001951989705660357,0.02975840440792971,0.8200582785104058
3024,0.00019510862740029016,0.029753831549380792,0.8200582573537716
3025,0.00019501835244171823,0.02974926108559674,0.8200582362118505
3026,0.00019492814561697787,0.029744693014526143,0.8200582150846274
3027,0.00019483800685282941,0.029740127334119997,0.8200581939720869
3028,0.00019474793607613685,0.02973556404233179,0.8200581728742137
3029,0.00019465793321386723,0.02973100313711745,0.8200581517909928
3030,0.00019456799819308812,0.02972644461643528,0.8200581307224089
3031,0.00019447813094097046,0.02972188847824604,0.8200581096684468
3032,0.00019438833138478722,0.02971733472051293,0.8200580886290914
3033,0.00019429859945191354,0.029712783341201587,0.8200580676043273
3034,0.00019420893506982546,0.029708234338280022,0.8200580465941398
3035,0.00019411933816610086,0.02970368770971868,0.8200580255985137
3036,0.0001940298086684195,0.02969914345349044,0.8200580046174337
3037,0.00019394034650456091,0.029694601567570537,0.8200579836508849
3038,0.00019385095160240665,0.02969006204993664,0.8200579626988522
3039,0.00019376162388993923,0.029685524898568835,0.8200579417613209
3040,0.0001936723632952412,0.029680990111449576,0.8200579208382753
3041,0.00019358316974649672,0.029676457686563757,0.8200578999297012
3042,0.00019349404317198763,0.029671927621898554,0.8200578790355831
3043,0.00019340498350009844,0.029667399915443628,0.8200578581559065
3044,0.0001933159906593131,0.029662874565191018,0.820057837290656
3045,0.0001932270645782146,0.02965835156913509,0.820057816439817
3046,0.0001931382051854854,0.029653830925272594,0.8200577956033748
3047,0.00019304941240990816,0.029649312631602674,0.8200577747813141
3048,0.00019296068618036524,0.029644796686126875,0.8200577539736204
3049,0.00019287202642583604,0.029640283086849004,0.8200577331802787
3050,0.00019278343307540095,0.02963577183177532,0.8200577124012743
3051,0.0001926949060582381,0.029631262918914398,0.8200576916365926
3052,0.0001926064453036243,0.029626756346277174,0.8200576708862183
